	count	lat	lon	name	state
757	7	33.6	-102.05	Reese Air Force Base / Lubbock	TX
758	130	44.59027777777779	-92.48611111111109	Red Wing, Red Wing Municipal Airport	MN
759	31	39.75	-119.46666666666701	Reno NEXRAD	NV
760	19	45.4833333333333	-91.7166666666667	Rice Lake Municipal	WI
761	10	28.083611111111104	-97.04638888888891	Rockport, Aransas County Airport	TX
762	14	35.0216666666667	-94.62138888888892	Poteau, Robert S Kerr Airport	OK
763	41	43.2333333333333	-75.4	Griffiss Air Force Base / Rome	NY
764	46	42.2511111111111	-84.95555555555559	Marshall, Brooks Field Airport	MI
765	134	45.148333333333305	-92.53805555555559	New Richmond, New Richmond Municipal Airport	WI
766	0	31.8833333333333	-112.816666666667	Lukeville	AZ
767	115	45.6980555555556	-92.9530555555556	Rush City, Rush City Regional Airport	MN
768	0	48.85	-95.7	Roseau, Roseau Municipal Airport/Rudy Billberg Field	MN
769	33	43.7225	-85.5041666666667	Big Rapids, Roben-Hood Airport	MI
770	202	28.189166666666697	-82.6258333333333	New Port Richey, Tampa Bay Executive Airport	FL
771	24	45.1833333333333	-89.7	Merrill, Merrill Municipal Airport	WI
772	3	32.5144444444444	-92.5883333333333	Ruston, Ruston Regional Airport	LA
773	10	39.0158333333333	-87.6497222222222	Robinson, Robinson Municipal Airport	IL
774	218	45.7166666666667	-122.96666666666701	Portland NEXRAD	OR
775	62	44.5333333333333	-70.5333333333333	Rumford	ME
776	139	35.65	-80.5166666666667	Salisbury, Rowan County Airport	NC
777	60	40.683333333333294	-77.6333333333333	Reedsville / Mifflin	PA
778	50	36.0425	-95.9894444444444	Tulsa, Jones Jr. Airport	OK
779	12	44.5472222222222	-95.0822222222222	Redwood Falls, Redwood Falls Municipal Airport	MN
780	38	45.822777777777794	-92.3725	Siren, Burnett County Airport	WI
781	25	36.4394444444444	-77.7097222222222	Roanoke Rapids, Halifax County Airport	NC
782	0	28.5	-91.3	Ship Shoal B224a	LA
783	30	47.4666666666667	-115.8	Mullan Aviation Weather Reporting Station	ID
784	12	44.35	-112.183333333333	Spencer	ID
785	17	43.883333333333304	-121.45	Sunriver	OR
786	7	38.5166666666667	-106.016666666667	Salida	CO
787	203	45.418055555555604	-123.814444444444	Tillamook, Tillamook Airport	OR
788	9	47.6666666666667	-124.483333333333	Destruction Island	WA
789	1	28.533333333333303	-90.5833333333333	South Timbalier	LA
790	8	45.95	-116.133333333333	Grangeville 	ID
791	251	47.7	-121.333333333333	Skykomish, Skykomish State Airport	WA
792	89	38.1488888888889	-89.69861111111109	Sparta, Sparta Community-Hunter Field Airport	IL
793	5	46.3536111111111	-87.3952777777778	Marquette, Sawyer International Airport	MI
794	0	44.5444444444444	-110.42111111111099	Yellowstone Lake	WY
795	9	46.3808333333333	-94.8066666666667	Staples, Staples Municipal Airport	MN
796	0	70.1916666666667	-148.477222222222	Deadhorse, Deadhorse Airport	AK
797	19	40.75	-95.4166666666667	Shenandoah Municipal	IA
798	173	34.7436111111111	-118.724444444444	Sandberg	CA
799	19	32.2166666666667	-98.1833333333333	Stephenville, Clark Field Municipal Airport	TX
800	115	38.9305555555556	-90.4325	St. Charles, St. Charles County Smartt Airport	MO
801	191	43.4	-70.7166666666667	Sanford, Sanford Regional Airport	ME
802	73	36.6822222222222	-76.60194444444441	Suffolk, Suffolk Municipal Airport	VA
803	41	42.0458333333333	-90.10777777777781	Savanna, Tri-Township Airport	IL
804	238	39.84027777777779	-83.84	Springfield, Springfield-Beckley Municipal Airport	OH
805	82	29.959166666666697	-81.3397222222222	St. Augustine, St. Augustine Airport	FL
806	86	29.6222222222222	-95.6566666666667	Houston, Sugar Land Municipal / Hull Field Airport	TX
807	37	38.2666666666667	-78.9	Staunton / Shenandoah	VA
808	11	43.2166666666667	-95.8333333333333	Sheldon	IA
809	0	42.45	-105.03333333333299	Sibley Peak	WY
810	4	45.692222222222206	-85.56638888888891	Beaver Island, Beaver Island Airport	MI
811	167	43.0333333333333	-88.2333333333333	Waukesha	WI
812	15	42.6	-95.2333333333333	Storm Lake	IA
813	7	45.6536111111111	-84.51916666666669	Cheboygan, Cheboygan County Airport	MI
814	24	38.642777777777795	-88.9641666666667	Salem, Salem-Leckrone Airport	IL
815	21	37.0541666666667	-84.615	Somerset, Somerset-Pulaski County - J.T. Wilson Field Airport	KY
816	230	47.2766666666667	-121.33722222222201	Stampede Pass	WA
817	2	32.6933333333333	-100.950277777778	Snyder, Winston Field Airport	TX
818	50	35.357222222222205	-96.9427777777778	Shawnee, Shawnee Municipal Airport	OK
819	2	47.4669444444444	-87.875	Copper Harbor	MI
820	0	57.1558333333333	-170.220833333333	St. Paul Island, St. Paul Island Airport	AK
821	3	59.4466666666667	-151.70444444444402	Seldovia, Seldovia Airport	AK
822	0	37.283333333333296	-102.616666666667	Springfield, Comanche National Grassland	CO
823	205	27.767777777777802	-82.6261111111111	St. Petersburg, Whitted Airport	FL
824	30	41.75	-89.6666666666667	Sterling Rockfalls	IL
825	192	38.066666666666706	-122.5	Hamilton U. S. Army Airfield	CA
826	0	29.1166666666667	-91.8666666666667	South Marsh 268A	LA
827	94	45.546388888888906	-94.05972222222219	St Cloud, St Cloud Regional Airport	MN
828	51	44.545	-89.53027777777781	Stevens Point, Stevens Point Municipal Airport	WI
829	0	18.338333333333303	-64.9788888888889	Charlotte Amalie, King Airport	VI
830	166	27.181666666666697	-80.2211111111111	Stuart, Witham Field Airport	FL
831	136	35.7652777777778	-80.95666666666669	Statesville, Statesville Municipal Airport	NC
832	2	60.1269444444444	-149.418611111111	Seward, Seward Airport	AK
833	4	32.4672222222222	-100.46638888888901	Sweetwater, Avenger Field Airport	TX
834	30	42.6002777777778	-123.364166666667	Sexton Summit,	OR
835	134	44.4752777777778	-93.01611111111109	Stanton, Stanton Airfield	MN
836	39	34.0166666666667	-119.75	Santa Cruz Island	CA
837	11	45.468888888888905	-89.80555555555559	Tomahawk, Tomahawk Regional Airport	WI
838	1	28.016666666666698	-95.8666666666667	South Brazos A70	TX
839	95	40.316666666666706	-112.3	Tooele	UT
840	7	26.1775	-97.97305555555559	Weslaco, Mid Valley Airport	TX
841	38	30.2436111111111	-98.9094444444444	Fredericksburg, Gillespie County Airport	TX
842	0	65.1744444444444	-152.106944444444	Tanana, Calhoun Memorial Airport	AK
843	24	39.53416666666671	-89.32777777777781	Taylorville, Taylorville Municipal Airport	IL
844	6	44.0219444444444	-82.7930555555556	Port Hope	MI
845	28	32.4830555555556	-81.7372222222222	Statesboro, Statesboro-Bulloch County Airport	GA
846	233	27.7	-82.4	Tampa Bay Area	FL
847	108	41.5630555555556	-83.4763888888889	Toledo, Metcalf Field	OH
848	68	42.565833333333295	-84.4233333333333	Mason, Mason Jewett Field Airport	MI
849	3	41.9619444444444	-100.568888888889	Thedford, Thomas County Airport	NE
850	15	62.32	-150.095	Talkeetna, Talkeetna Airport	AK
851	7	44.2488888888889	-95.60722222222219	Tracy, Tracy Municipal Airport	MN
852	4	43.116666666666696	-106.333333333333	20 Mile Hill	WY
853	56	36.2	-81.65	Boone, Watauga County Hospital Heliport	NC
854	37	41.683333333333294	-93.0166666666667	Newton Municipal	IA
855	56	44.0180555555556	-92.83138888888891	Dodge Center, Dodge Center Airport	MN
856	65	35.9288888888889	-95.0044444444444	Tahlequah, Tahlequah Municipal Airport	OK
857	122	32.7136111111111	-96.2683333333333	Terrell, Terrell Municipal Airport	TX
858	122	35.5825	-79.1013888888889	Sanford, Sanford-Lee County Regional Airport	NC
859	155	41.94	-83.4347222222222	Monroe, Custer Airport	MI
860	3	48.0666666666667	-96.1833333333333	Thief River Falls, Thief River Falls Regional Airport	MN
861	16	32.348055555555604	-91.03	Vicksburg, Vicksburg / Tallulah Regional Airport	LA
862	15	47.05	-91.75	Two Harbors	MN
863	18	39.0	-96.2333333333333	Topeka NEXRAD	KS
864	1	37.5	-110.7	Bullfrog Marina	UT
865	3	39.3333333333333	-112.583333333333	Delta	UT
866	3	39.0	-110.166666666667	Green River Range	UT
867	0	39.5	-117.083333333333	Austin	NV
868	102	40.6194444444444	-111.992777777778	Salt Lake City, Salt Lake City Municipal 2 Airport	UT
869	3	46.4116666666667	-86.6508333333333	Munising, Munising Lakeshore Observation	MI
870	14	43.741666666666696	-111.09777777777799	Driggs, Driggs-Reed Memorial Airport	ID
871	2	40.3	-109.983333333333	Roosevelt	UT
872	2	40.466666666666704	-109.53333333333299	Vernal	UT
873	5	42.65	-111.583333333333	Soda Springs / Tigert	ID
874	215	41.025277777777795	-80.4133333333333	New Castle, New Castle Municipal Airport	PA
875	37	34.4491666666667	-79.8902777777778	Darlington, Darlington County Jetport Airport	SC
876	1	40.316666666666706	-98.4333333333333	Grand Island Nexrad	NE
877	255	42.4166666666667	-87.8666666666667	Chicago / Waukegan, Waukegan Regional Airport	IL
878	10	39.9425	-91.19444444444441	Quincy, Quincy Regional-Baldwin Field Airport	IL
879	64	36.216666666666704	-81.0833333333333	North Wilkesboro, Wilkes County Airport	NC
880	386	40.435	-75.3816666666667	Quakertown, Quakertown Airport	PA
881	28	44.3166666666667	-94.5	New Ulm, New Ulm Municipal Airport	MN
882	7	36.879166666666706	-91.905	West Plains, West Plains Municipal Airport	MO
883	143	43.4266666666667	-88.7033333333333	Juneau, Dodge County Airport	WI
884	7	29.2111111111111	-99.7433333333333	Uvalde, Garner Field Airport	TX
885	107	34.9838888888889	-81.0558333333333	Rock Hill, Rock Hill - York County Airport	SC
886	227	28.013888888888896	-82.3452777777778	Tampa, Vandenberg Airport	FL
887	8	32.1925	-82.37194444444441	Vidalia, Vidalia Municipal Airport	GA
888	23	38.1319444444444	-91.76527777777781	Rolla / Vichy, Rolla National Airport	MO
889	29	36.683333333333294	-82.0333333333333	Abingdon	VA
890	203	28.966666666666697	-81.9666666666667	The Villages	FL
891	107	34.1283333333333	-84.8472222222222	Cartersville, Cartersville Airport	GA
892	31	36.95	-78.9833333333333	Volens	VA
893	99	27.6555555555556	-80.4180555555556	Vero Beach, Vero Beach Municipal Airport	FL
894	0	28.5833333333333	-92.45	Vermillion Area	LA
895	115	43.3425	-72.5216666666667	Springfield, Hartness State Springfield Airport	VT
896	147	40.0227777777778	-82.4625	Newark, Newark Heath Airport	OH
897	43	42.2186111111111	-92.0258333333333	Vinton, Vinton Veterans Memorial Airpark Airport	IA
898	7	37.5011111111111	-105.16694444444401	La Veta Mountain, La Veta Pass	CO
899	47	34.4	-119.7	Santa Barbara Harbor	CA
900	149	34.4166666666667	-119.183333333333	Los Angeles Nexrad	CA
901	131	35.4166666666667	-80.1508333333333	Albemarle, Stanly County Airport	NC
902	0	28.25	-91.8333333333333	Eugene Island	LA
903	4	45.3055555555556	-96.4244444444444	Ortonville, Ortonville Muncipal-Martinson Field Airport	MN
904	6	48.1541666666667	-94.5169444444444	Waskish, Waskish Municipal Airport	MN
905	47	41.3519444444444	-89.1530555555556	Peru, Illinois Valley Regional-Walter A Duncan Field Airport	IL
906	67	37.4603562752203	-75.8782982826233	Weirwood / Campbell Field Airport	VA
907	25	39.0	-80.2666666666667	Buckhannon, Upshur County Regional Airport	WV
908	72	36.9	-75.7166666666667	Norfolk / Chesapeak	VA
909	68	37.25	-76.0	Cape Charles Coast Guard Station	VA
910	0	28.15	-93.35	West Cameron 560	LA
911	70	36.6	-78.5666666666667	Clarksville / Marks	VA
912	38	37.8833333333333	-76.1833333333333	Smith Point / Sunnybank	VA
913	0	28.3833333333333	-93.5	West Cameron B522	LA
914	117	35.433333333333294	-79.1833333333333	Sanford, Sanford-Lee County Brick Field Airport	NC
915	36	38.9833333333333	-79.1333333333333	Petersburg, Grant County Airport	WV
916	100	33.9822222222222	-83.6680555555556	Winder, Winder-Barrow Airport	GA
917	1	44.65	-111.1	West Yellowstone	MT
918	2	41.683333333333294	-105.45	Whitaker	WY
919	60	44.5333333333333	-69.6833333333333	Waterville, Waterville Robert LaFleur Airport	ME
920	0	36.4366666666667	-99.52111111111108	Woodward, West Woodward Airport	OK
921	217	26.75	-80.95	Clewiston	FL
922	196	27.033333333333303	-80.1166666666667	Jupiter Inlet Coast Guard Station	FL
923	46	24.95	-80.5833333333333	Islamorada Coast Guard Station	FL
924	174	25.5833333333333	-80.1	Fowey Rocks Coast Guard Station	FL
925	212	25.766666666666698	-80.1333333333333	Miami Beach Coast Guard Station	FL
926	119	26.45	-81.95	Ft. Myers Beach Coast Guard Station	FL
927	197	27.0833333333333	-82.45	Venice Long Range Navigation	FL
928	203	27.6	-82.7666666666667	Egmont Key Coast Guard Station	FL
929	67	44.0413888888889	-89.30444444444441	Wautoma, Wautoma Municipal Airport	WI
930	0	59.510277777777794	-139.662777777778	Yakutat, Yakutat Airport	AK
931	283	47.2833333333333	-122.183333333333	Auburn	WA
932	7	46.6	-94.3166666666667	Pequot Lake	MN
933	0	62.4	-143.0	Nabesna, Devil Mountain Lodge Airport	AK
934	0	59.8	-144.6	Cape Saint Elias	AK
935	0	62.7	-143.983333333333	Slana Airport	AK
936	0	62.883333333333304	-149.833333333333	Chulitna, Chulitna Airport	AK
937	0	61.25	-153.816666666667	Merrill Pass West	AK
938	0	61.9833333333333	-152.083333333333	Hayes River, Hayes River Airport	AK
939	1	56.85	-135.533333333333	Biorka Island Supplementary Aviation Weather Reporting Station	AK
940	0	60.4833333333333	-146.6	Johnstone Point	AK
941	0	52.95	-168.85	Nikolski	AK
942	0	60.2	-154.316666666667	Port Alsworth, Port Alsworth Airport	AK
943	0	70.3333333333333	-150.933333333333	Deadhorse, Alpine Airstrip	AK
944	7	60.8166666666667	-152.3	Big River Lake	AK
945	0	62.1	-152.75	Puntilla	AK
946	0	68.0313888888889	-162.903055555556	Red Dog, Red Dog Airport	AK
947	0	59.455277777777795	-136.32305555555598	Skagway, Skagway Airport	AK
948	0	13.916666666666698	144.833333333333	Guam, Mariana Island	GU
949	0	15.6	145.1	Sabanettan / Tinian Island	GU
950	6	19.1	-155.75	South Kona / Hawaii	HI
951	233	42.9666666666667	-70.6166666666667	Isle Of Shoals Coast Guard Station	NH
952	215	43.1666666666667	-70.6	Cape Neddick Coast Guard Light Station	ME
953	29	40.293611111111105	-88.1425	Rantoul, Rantoul Natl Aviation Cntr-Frank Elliott Fld Airp.	IL
954	350	33.9666666666667	-118.433333333333	Marina Del Rey	CA
955	7	37.6122222222222	-114.526388888889	Caliente	NV
956	158	42.3333333333333	-82.9666666666667	Belle Isle Coast Guard Station	MI
957	152	41.2	-72.1	Little Gulf Island Light Station	CT
958	106	43.0	-82.4166666666667	Port Huron Coast Guard Station	MI
959	10	44.616666666666696	-86.2	Point Betsie / Frankfort	MI
960	202	38.9	-76.4333333333333	Thomas Point Coast Guard Station	MD
961	407	33.65	-118.0	Huntington Beach	CA
962	5	29.2627777777778	-89.3633333333333	Venice, Venice Heliport	LA
963	45	32.7666666666667	-79.85	Sullivans Island Coast Guard Station	SC
964	16	29.783333333333303	-93.35	Calcasieu Coast Guard Station	LA
965	16	29.733333333333302	-93.8666666666667	Sabine Pass Coast Guard Station	TX
966	199	37.85	-122.416666666667	Point Blunt Coast Guard Light Station	CA
967	101	43.45	-70.3166666666667	Wood Island Light Station	ME
968	53	44.0833333333333	-69.0333333333333	Owl's Head Light Station	ME
969	29	29.1	-90.2	Fourchon Supplementary Aviation Weather Reporting Station	LA
970	11	27.8333333333333	-97.0666666666667	Port Aransas Coast Guard Station	TX
971	16	29.7269444444444	-85.02472222222221	Apalachicola, Apalachicola	FL
972	30	29.25	-89.9666666666667	Grand Isle Supplementary Aviation Weather Reporting Station	LA
973	12	45.8538888888889	-108.60611111111099	Billing Yell Nexrad	MT
974	19	29.3333333333333	-89.4	Boothville	LA
975	41	42.75	-86.1	Holland / Tulip City	MI
976	83	41.6666666666667	-69.9666666666667	Chatham	MA
977	276	39.283333333333296	-76.6166666666667	Baltimore, Inner Harbor	MD
978	122	39.783333333333296	-104.866666666667	Denver / Stapleton International, Co.	CO
979	0	28.0833333333333	-92.7	East Cameron 345	LA
980	74	44.2166666666667	-88.55	Neenah	WI
981	11	44.9166666666667	-67.0	Eastport	ME
982	20	31.8666666666667	-106.7	Santa Teresa	NM
983	109	29.7	-98.0333333333333	San Antonio Nexrad	TX
984	28	29.0	-95.3166666666667	Freeport Supplementary Aviation Weather Reporting Station 	TX
985	126	32.8333333333333	-97.3	Fort Worth	TX
986	3	40.25	-93.7166666666667	Spickard	MO
987	189	37.816666666666706	-122.46666666666701	Golden Gate Bridge	CA
988	2	47.8333333333333	-90.3833333333333	Grand Marais, The Bay of Grand Marais	MN
989	22	45.4666666666667	-69.5833333333333	Greenville	ME
990	10	44.680277777777796	-84.7288888888889	Grayling, Grayling Army Airfield	MI
991	32	44.2666666666667	-68.3166666666667	Southwest Harbor	ME
992	16	35.232222222222205	-75.6225	Hatteras, Mitchell Field	NC
993	77	34.95	-106.566666666667	Kirtland, Kirtland Air Force Base Auxiliary Field	NM
994	48	36.183333333333294	-95.5666666666667	Tulsa Nexrad	OK
995	76	44.5833333333333	-124.066666666667	Newport	OR
996	419	33.4166666666667	-117.616666666667	San Clemente	CA
997	349	33.7166666666667	-118.28333333333299	Cabrillo Beach	CA
998	165	32.866666666666696	-117.25	Scripps Pier / La Jol	CA
999	290	33.3333333333333	-118.333333333333	Santa Catalina Island	CA
1000	0	28.3333333333333	-93.0166666666667	West Cameron	LA
1001	305	33.2166666666667	-117.4	Oceanside Harbor	CA
1002	354	33.7333333333333	-118.266666666667	Terminal Island	CA
1003	0	48.55	-109.683333333333	Leeds	MT
1004	40	30.3333333333333	-89.8166666666667	Slidell	LA
1005	165	41.683333333333294	-81.3833333333333	Willoughby	OH
1006	10	31.3588888888889	-85.7483333333333	Fort Rucker, Lowe Army Heliport	AL
1007	63	38.033333333333296	-84.6166666666667	Lexington / Creech	KY
1008	75	37.9833333333333	-85.9333333333333	Louisville Nexrad	KY
1009	230	38.9833333333333	-77.4833333333333	Baltimore / DC Nexrad	MD
1010	6	32.0363888888889	-102.100833333333	Midland, Midland Airpark	TX
1011	22	35.9166666666667	-75.7	Manteo / Dare County Regional	NC
1012	43	61.2169444444444	-149.855	Anchorage, Merrill Field	AK
1013	8	47.0333333333333	-113.983333333333	Missoula NEXRAD	MT
1014	130	43.116666666666696	-88.0333333333333	Milwaukee / Timmerman	WI
1015	256	41.2666666666667	-72.9	New Haven Coast Guard Station	CT
1016	370	40.45	-73.8166666666667	Ambrose / Ft. Tilden	NY
1017	75	38.95	-74.8833333333333	Cape May Coast Guard Station	NJ
1018	227	38.9913888888889	-76.4833333333333	Annapolis, United States Naval Academy	MD
1019	40	29.8252777777778	-90.035	New Orleans, Naval Air Station - Alvin Callender Field	LA
1020	6	37.283888888888896	-98.5527777777778	Medicine Lodge, Medicine Lodge	KS
1021	55	32.9166666666667	-79.9833333333333	Charleston Nise	SC
1022	125	32.765833333333305	-97.4333333333333	Fort Worth, Naval Air Station	TX
1023	11	27.7002777777778	-97.43444444444451	Corpus Christi, NOLF Cabaniss Field Naval Outlying Field	TX
1024	214	37.783333333333296	-122.316666666667	Alameda Naval Air Station	CA
1025	26	34.886388888888895	-76.86305555555549	Cherry Point, Marine Corps Air Station	NC
1026	36	34.6927777777778	-77.02944444444441	Swansboro, Bogue Field, Marine Corps Auxiliary Landing Field	NC
1027	64	30.3958333333333	-81.4225	Mayport, Mayport Naval Station, Adm David L. McDonald Field	FL
1028	45	30.724166666666697	-87.02194444444442	Milton, Whiting Field Naval Air Station North	FL
1029	11	27.6336111111111	-97.3130555555556	Corpus Christi, NOLF Waldron Field	TX
1030	383	40.783333333333296	-73.9666666666667	New York City, Central Park	NY
1031	20	39.35	-123.816666666667	Point Cabrillo	CA
1032	264	40.8666666666667	-72.8666666666667	N. Y. City NEXRAD	NY
1033	17	35.1666666666667	-114.566666666667	Bullhead City	AZ
1034	1	48.1	-98.8666666666667	Devils Lake	ND
1035	155	34.25	-119.25	Ventura Harbor	CA
1036	12	42.15	-124.266666666667	Chetco River Coast Guard Station	OR
1037	2	47.747222222222206	-90.3444444444444	Grand Marais	MN
1038	1	45.95	-86.2297222222222	Manistique	MI
1039	41	30.4	-88.4833333333333	Pascagoula / Jackson	MS
1040	59	34.2666666666667	-111.35	Payson	AZ
1041	121	41.35	-71.4666666666667	Point Judith Coast Guard Station	RI
1042	258	26.2455555555556	-80.1113888888889	Pompano Beach, Pompano Beach Airpark	FL
1043	1	28.5	-90.1166666666667	Grand Isle B95	LA
1044	0	48.9333333333333	-95.3333333333333	Warroad Automatic Weather Observing / Reporting System	MN
1045	0	28.7	-92.3166666666667	Vermilion B215	LA
1046	41	30.25	-89.7666666666667	Slidell Radar Site	LA
1047	176	40.8833333333333	-81.8333333333333	Smithville / Wooster	OH
1048	7	44.2086111111111	-114.93444444444401	Stanley, Stanley Ranger Station	ID
1049	37	37.7666666666667	-80.3333333333333	White Sulphur Sprng	WV
1050	23	44.85	-87.4166666666667	Sturgeon Bay	WI
1051	6	47.4666666666667	-111.366666666667	Great Falls Nexrad	MT
1052	48	35.3333333333333	-97.2833333333333	Oklahoma City Nexrad	OK
1053	173	28.6166666666667	-80.7	Titusville, NASA Shuttle Landing Facility	FL
1054	24	41.05	-113.066666666667	Eagle Range	UT
1055	16	41.15	-105.4	Vedauwoo	WY
1056	203	28.966666666666697	-81.9666666666667	The Villages	FL
1057	36	38.3333333333333	-75.0833333333333	Ocean City	MD
1058	192	28.6222222222222	-80.8355555555555	Titusville, Arthur Dunn Air Park	FL
1059	239	26.766666666666698	-80.05	Lake Worth Inlet	FL
1060	136	27.466666666666697	-80.3	Fort Pierce Coast Guard Station	FL
1061	4	24.716666666666697	-81.1166666666667	Marathon Coast Guard Station	FL
1062	0	27.766666666666698	-91.5166666666667	Green Canyon 184	LA
1063	19	34.7166666666667	-120.566666666667	Vandenberg Range	CA
1064	142	44.633333333333304	-93.2333333333333	Airlake	MN
1065	0	45.5333333333333	-100.433333333333	Mobridge	SD
1066	79	35.1666666666667	-106.566666666667	Albuquerque Radar Site	NM
1067	103	40.783333333333296	-111.95	Salt Lake City	UT
1068	55	32.9155555555556	-79.9791666666667	Charleston, Navelexcen	SC
1069	1	64.0	-145.716666666667	Big Delta Arctic Weather	AK
1070	4	59.633333333333304	-151.5	Homer / Municipal	AK
1071	41	61.633333333333304	-149.033333333333	Lazy Mtn / Wolverine	AK
1072	41	60.7833333333333	-148.833333333333	Portage, Portage Glacier	AK
1073	0	61.133333333333304	-146.35	Valdez Weather Station Office	AK
1074	0	70.1333333333333	-143.583333333333	Barter Island Distant Early Warning 	AK
1075	0	28.5	-91.2	Ship Shoal 198g	LA
1076	286	48.0833333333333	-122.1	Burrows Island	WA
1077	59	38.316666666666706	-81.7166666666667	Charleston	WV
1078	110	29.9	-97.8666666666667	San Marcos Automatic Weather Observing / Reporting System	TX
1079	97	35.6666666666667	-78.5	Raleigh NEXRAD	NC
1080	152	42.4653105807321	-83.7999719381332	Hamburg, Michigan, USA	MI
1081	152	42.4653105807321	-83.79993975162509	Hamburg, Michigan, USA	MI
