"","SightingDate","City","State","Shape","Duration","lon","lat","MilitaryDist","AirportDist","MeterologicalDist","SwampDist","HospitalDist","GolfDist","StorDist","MallDist","LibDist","Hour","Season","Month","Date","Year","Day","Date.Date","MilSw.diff","MilMet.diff","MetSw.diff","is.Round","Sw.Nearest","Met.Nearest","Mil.Nearest","mil.to.swamp.pref.rating","mil.to.swamp.pref.units","mil.to.met.pref.rating","mil.to.met.pref.units","MilMet.diff.mean.by.Roundness"
"11484","7/7/14 22:00","Kansas City","MO","Disk","3 minutes",-94.5630298,39.0844687,4.78967418525975,5.69810936843365,21.5800124938871,32.2082210052212,0.882066489738557,12.5864150711576,3.33827969207914,3.48831544554998,5.11011673456396,22,"Summer",7,0014-07-07,14,7,2014-07-07,-27.4185468199615,-16.7903383086274,-10.6282085113341,1,FALSE,FALSE,TRUE,6.72451188941875,5.72451188941875,4.50552828004455,3.50552828004455,4.21601663434953
"11485","7/7/14 21:35","Charlotte","NC","Light","2 minutes",-80.8431268,35.2270869,7.53412337710178,9.20085073180179,21.3530776688697,69.555620068302,0.927061408025492,3.94241311051825,1.6950732202339,2.74084652409128,0.332281389147607,21,"Summer",7,0014-07-07,14,7,2014-07-07,-62.0214966912002,-13.8189542917679,-48.2025423994323,0,FALSE,FALSE,TRUE,9.23207871531545,8.23207871531545,2.83418210720671,1.83418210720671,2.65613366421381
"11486","7/7/14 21:00","Wilmington","NC","Fireball","8 seconds",-77.9447107,34.2257282,10.5421887390361,6.31786614928775,12.683781282595,10.1600141273734,3.11230113922774,71.4086206783738,176.23669948906,4.0061909179651,104.055094970062,21,"Summer",7,0014-07-07,14,7,2014-07-07,0.382174611662759,-2.14159254355882,2.52376715522158,1,TRUE,FALSE,FALSE,0.963748077261449,0.0362519227385508,1.20314496321137,0.203144963211371,4.21601663434953
"11487","7/7/14 21:00","Arlington","VA","Circle","5 minutes",-97.1080656,32.735687,28.7484619775529,8.09020883561499,13.2284124352426,126.11646800868,1.72675948493875,12.3068814752983,0.220142891765666,4.36729609566433,19.9990283769927,21,"Summer",7,0014-07-07,14,7,2014-07-07,-97.3680060311267,15.5200495423103,-112.888055573437,1,FALSE,TRUE,FALSE,4.38689444002787,3.38689444002787,0.460143309425438,0.539856690574562,4.21601663434953
"11488","7/7/14 20:45","Conway","SC","Sphere","1.5 minutes",-79.0478143,33.8360035,17.9503533494892,20.5884157058663,59.0248454014522,5.92721532337963,6.96576989097716,3.45946301812705,208.741788628758,0.486822383222077,0.145560632774746,20,"Summer",7,0014-07-07,14,7,2014-07-07,12.0231380261095,-41.074492051963,53.0976300780726,1,TRUE,FALSE,FALSE,0.330200481738612,0.669799518261388,3.28822749347895,2.28822749347895,4.21601663434953
"11490","7/7/14 11:25","Vienna","OH","Circle","5",-80.6642432,41.2378345,2.87096946959355,2.8331770371422,31.6262620549149,19.7867334485912,5.8801050076083,2.93538591397583,14.0417117133345,6.97467381980292,9.38715653513883,11,"Summer",7,0014-07-07,14,7,2014-07-07,-16.9157639789977,-28.7552925853214,11.8395286063237,1,FALSE,FALSE,TRUE,6.89200413245512,5.89200413245512,11.0158824013522,10.0158824013522,4.21601663434953
"11491","7/7/14 01:05","Corona","CA","Oval","15 seconds",-73.8601456,40.7469593,20.2253316653626,3.52739528584275,9.8406242370109,12.7113431258923,1.8039403574973,5.05956543048421,2.41345140981955,1.74549450932809,1.35993462396314,1,"Summer",7,0014-07-07,14,7,2014-07-07,7.51398853947035,10.3847074283517,-2.87071888888136,1,FALSE,TRUE,FALSE,0.628486263474303,0.371513736525697,0.486549461824831,0.513450538175169,4.21601663434953
"11493","7/6/14 23:15","Columbia","SC","Light","7 minutes",-81.0348144,34.0007104,6.97749644804245,10.4100546570628,23.5871043462589,9.40995802532625,0.666571994553754,3.87102678141138,104.24012462826,1.55618997167926,0.496770518990722,23,"Summer",7,0014-07-06,14,6,2014-07-06,-2.43246157728381,-16.6096078982164,14.1771463209326,0,FALSE,FALSE,TRUE,1.34861523691155,0.348615236911548,3.38045379483873,2.38045379483873,2.65613366421381
"11494","7/6/14 22:30","Garfield","AR","Triangle","3 minutes",-93.969781029118,36.468947,47.882997535279,36.6494182937104,70.3414586423948,161.373927450868,21.5780747632242,41.5840105264995,231.656759262522,20.5938076420526,24.0251349745802,22,"Summer",7,0014-07-06,14,6,2014-07-06,-113.490929915589,-22.4584611071157,-91.0324688084733,0,FALSE,FALSE,TRUE,3.37017178868077,2.37017178868077,1.46902788595407,0.469027885954067,2.65613366421381
"11496","7/6/14 22:25","Independence","OR","Fireball","45 seconds",-123.1913034,44.8560029,92.3232257419171,15.984081097327,55.0637750739847,42.9299329862769,15.0372722934329,9.33630622508942,10.9486860827105,95.9114909727473,83.5130579537033,22,"Summer",7,0014-07-06,14,6,2014-07-06,49.3932927556402,37.2594506679324,12.1338420877078,1,TRUE,FALSE,FALSE,0.464996025011998,0.535003974988002,0.596423864433761,0.403576135566239,4.21601663434953
"11497","7/6/14 22:15","Milford","OH","Oval","1 minute",-84.2943821,39.1753377,67.2403396995286,13.3751755517,28.4256366282886,107.029755898702,4.2550593342367,5.50780158291901,8.17748339070886,1.04619094322194,6.12439045487098,22,"Summer",7,0014-07-06,14,6,2014-07-06,-39.7894161991739,38.81470307124,-78.6041192704139,1,FALSE,TRUE,FALSE,1.59174918474501,0.591749184745014,0.422746773072711,0.577253226927289,4.21601663434953
"11498","7/6/14 22:15","Johnston","RI","Sphere","3 minutes",-96.6752298,34.31888,76.9484952770486,30.7112674659871,35.8109657685169,82.2716271595434,32.7245850965047,47.7333659256937,145.501607456649,44.4416829706367,76.3232978143321,22,"Summer",7,0014-07-06,14,6,2014-07-06,-5.32313188249485,41.1375295085316,-46.4606613910265,1,FALSE,TRUE,FALSE,1.06917785543862,0.069177855438618,0.465388772575495,0.534611227424505,4.21601663434953
"11500","7/6/14 22:00","Lewis Center","OH","Circle","8 minutes",-83.0101843,40.1983958,25.3719951448104,14.2273119753539,34.7965068108366,19.8081917587532,10.8614078942529,4.7492199936807,6.89835093326092,6.46997098210749,10.1406917057601,22,"Summer",7,0014-07-06,14,6,2014-07-06,5.56380338605719,-9.42451166602619,14.9883150520834,1,TRUE,FALSE,FALSE,0.780710844602411,0.219289155397589,1.37145331347558,0.371453313475582,4.21601663434953
"11502","7/6/14 22:00","Shaler","PA","Light","7 minutes",-80.486165,40.161289,37.5116274871364,13.6918374025031,47.2549806694524,76.5092533195159,19.7804648587825,8.39205697283275,45.3741236190396,18.8627120702666,16.2259603788194,22,"Summer",7,0014-07-06,14,6,2014-07-06,-38.9976258323796,-9.74335318231604,-29.2542726500635,0,FALSE,FALSE,TRUE,2.03961433946722,1.03961433946722,1.25974221421497,0.259742214214973,2.65613366421381
"11503","7/6/14 21:45","BattleCreek","MI","Circle","1 minutes",-81.592974,30.148274,10.2839334699117,12.8704927250645,27.5872106462814,7.78281393164936,11.754662115296,23.0412275351952,4.85739114609936,2.50013386001451,19.7896902030803,21,"Summer",7,0014-07-06,14,6,2014-07-06,2.50111953826238,-17.3032771763697,19.8043967146321,1,TRUE,FALSE,FALSE,0.756793492919801,0.243206507080199,2.68255436764491,1.68255436764491,4.21601663434953
"11505","7/6/14 21:30","Lewisberry","PA","Cone","5 minutes",-76.8596945,40.1350929,7.39604865685179,9.15053047926305,66.24090535517,53.4161870994037,11.097333570254,7.05801096486893,88.3555635504173,11.7919471589703,4.06169106475596,21,"Summer",7,0014-07-06,14,6,2014-07-06,-46.0201384425519,-58.8448566983182,12.8247182557663,0,FALSE,FALSE,TRUE,7.22226009829157,6.22226009829157,8.95625602649376,7.95625602649376,2.65613366421381
"11506","7/6/14 21:30","Lancaster","PA","Light","2-3 minutes",-76.3056686,40.03813,46.3679492791621,1.37041650587326,37.88161472183,46.8901819030296,1.00693695580593,4.49611964035812,80.8635051917399,2.25733696740941,6.0931079709327,21,"Summer",7,0014-07-06,14,6,2014-07-06,-0.522232623867524,8.48633455733213,-9.00856718119965,0,FALSE,TRUE,FALSE,1.01126279320061,0.0112627932006089,0.816978436845687,0.183021563154313,2.65613366421381
"11507","7/6/14 21:15","York","PA","Fireball","10-12 Minutes",-76.727392,39.962398,27.3544443744669,19.850350177591,65.4272365698204,70.3061326257346,1.91292090488395,7.05943760385609,68.0749432900303,1.67449588447134,0.247414193240242,21,"Summer",7,0014-07-06,14,6,2014-07-06,-42.9516882512678,-38.0727921953535,-4.87889605591424,1,FALSE,FALSE,TRUE,2.57019048397706,1.57019048397706,2.39183204287239,1.39183204287239,4.21601663434953
"11508","7/6/14 21:15","Atlantic Beach","NC","Light","~5 minutes",-76.7402108,34.6990505,22.4121298955785,25.8505308829566,8.23250433287453,5.00184472855612,3.2837988470286,102.238516542259,200.873902930468,0.932813671270395,7.41041368047519,21,"Summer",7,0014-07-06,14,6,2014-07-06,17.4102851670224,14.179625562704,3.2306596043184,0,TRUE,FALSE,FALSE,0.223175787034096,0.776824212965904,0.367323604281744,0.632676395718256,2.65613366421381
"11509","7/6/14 21:00","Point Pleasant","NJ","Circle","20-30 seconds",-74.0681931,40.0831714,17.122745030881,24.892267388437,4.76587138416658,6.35788869652215,0.494748810282015,6.57457451653493,53.2956109081553,5.70476966677002,8.7964855598092,21,"Summer",7,0014-07-06,14,6,2014-07-06,10.7648563343588,12.3568736467144,-1.59201731235556,1,FALSE,TRUE,FALSE,0.37131246684195,0.62868753315805,0.278335709348665,0.721664290651335,4.21601663434953
"11511","7/6/14 20:50","Topeka","KS","Cylinder","1 minute",-95.6775557,39.0490111,9.16226964353274,5.23299452399946,48.3189515956241,76.164803020271,0.805551103576201,9.66999309081272,93.0192193451512,2.0496784296965,61.6950273543597,20,"Summer",7,0014-07-06,14,6,2014-07-06,-67.0025333767383,-39.1566819520913,-27.8458514246469,0,FALSE,FALSE,TRUE,8.31287508265297,7.31287508265297,5.2736880135077,4.2736880135077,2.65613366421381
"11512","7/6/14 20:45","Calera","AL","Fireball","2 minutes",-86.7505733,33.1035045,51.1807319658709,8.80049073807222,7.02351535319465,19.5129001745269,17.5409182421607,33.6634224356361,223.75295544425,16.6282323674288,38.374131248767,20,"Summer",7,0014-07-06,14,6,2014-07-06,31.667831791344,44.1572166126763,-12.4893848213323,1,FALSE,TRUE,FALSE,0.381254808695171,0.618745191304829,0.137229677720869,0.862770322279131,4.21601663434953
"11513","7/6/14 20:45","Davenport","FL","Light","25 minutes",-81.6017417,28.1614046,48.6329255405847,18.4747422179289,21.5264562609392,8.61980647090067,4.44882091957827,16.4780095632344,34.1783065253457,17.5092163884482,15.3145225645814,20,"Summer",7,0014-07-06,14,6,2014-07-06,40.013119069684,27.1064692796455,12.9066497900385,0,TRUE,FALSE,FALSE,0.177242194975652,0.822757805024348,0.442631324800214,0.557368675199786,2.65613366421381
"11514","7/6/14 20:19","Schenectady","NY","Fireball","10 minutes",-74.021672,42.8095455,26.8581665896468,8.94647569140553,23.5886838273468,25.4176495903761,8.58566638321582,10.7027560060723,26.8265478861638,64.6158170175626,64.7804941313532,20,"Summer",7,0014-07-06,14,6,2014-07-06,1.44051699927074,3.26948276229999,-1.82896576302924,1,FALSE,TRUE,FALSE,0.946365773163905,0.053634226836095,0.878268579823304,0.121731420176696,4.21601663434953
"11517","7/6/14 10:20","Tacoma","WA","Light","20 minutes",-122.4398746,47.2495798,10.2347927689019,1.65481217936037,15.8636076480545,5.81679257815571,12.2793088770572,6.33631881794967,1.14770917503035,1.09345641883837,32.8682374920351,10,"Summer",7,0014-07-06,14,6,2014-07-06,4.41800019074623,-5.62881487915253,10.0468150698988,0,TRUE,FALSE,FALSE,0.56833515924522,0.43166484075478,1.54996862235017,0.549968622350175,2.65613366421381
"11518","7/6/14 05:15","Clarkesville","GA","Light","15-20 minutes",-83.5248933,34.6125971,39.002773753688,12.8703899183449,47.106756964262,21.0990179894141,3.6651411529167,22.7680519462816,116.133755544074,20.0921632522178,0.277987316611144,5,"Summer",7,0014-07-06,14,6,2014-07-06,17.9037557642739,-8.10398321057404,26.0077389748479,0,TRUE,FALSE,FALSE,0.540961987028399,0.459038012971601,1.20777966361451,0.207779663614508,2.65613366421381
"11519","7/6/14 03:00","Mount Eden","KY","Changing","2 hours",-85.1510647,38.0561799,53.6351951319197,25.5876933506104,46.8656979339844,168.552681439907,29.5814194455656,72.3019915601194,46.2348859847902,25.4942546159424,57.7978964302523,3,"Summer",7,0014-07-06,14,6,2014-07-06,-114.917486307987,6.76949719793531,-121.686983505923,0,FALSE,TRUE,FALSE,3.14257608321065,2.14257608321065,0.873786285641635,0.126213714358365,2.65613366421381
"11520","7/6/14 01:05","New Freedom","PA","Light","3 minutes",-76.7013609,39.7378811,39.9779307227465,7.84397480515406,51.0629578964179,57.8732679849483,16.2008174744089,3.74696222867708,43.0555831494938,16.4673050532606,2.50752369606277,1,"Summer",7,0014-07-06,14,6,2014-07-06,-17.8953372622018,-11.0850271736714,-6.81031008853039,0,FALSE,FALSE,TRUE,1.44763040354212,0.447630403542117,1.27727866283395,0.277278662833949,2.65613366421381
"11521","7/6/14 01:00","Macon","GA","Sphere","45 minutes",-83.6324022,32.8406946,19.7253417611797,16.514524714057,50.5011234830323,11.5812331612309,0.600263742577789,6.42856762114518,114.931694373492,1.10598500591459,0.600272628637635,1,"Summer",7,0014-07-06,14,6,2014-07-06,8.14410859994884,-30.7757817218526,38.9198903218014,1,TRUE,FALSE,FALSE,0.587124588331505,0.412875411668495,2.5602153866059,1.5602153866059,4.21601663434953
"11523","7/6/14 00:00","Upland","CA","Triangle","10 minutes",-117.659335977842,34.119467,22.6392201828337,8.85846002923672,39.5527835390837,55.0689767150865,2.27556707793631,5.3053629511314,24.6790880974057,1.1315600049723,2.45324225768962,0,"Summer",7,0014-07-06,14,6,2014-07-06,-32.4297565322528,-16.91356335625,-15.5161931760028,0,FALSE,FALSE,TRUE,2.43245908076122,1.43245908076122,1.74709125224528,0.747091252245285,2.65613366421381
"11524","7/6/14 00:00","Ajax (Canada)","ON","Circle","25-30",-79.0241785,43.8492143,81.2012602405466,13.1955886771412,64.8667547281752,78.6533093787388,78.3179864901747,135.28217050352,98.9453194919391,97.098334418042,191.433158586447,0,"Summer",7,0014-07-06,14,6,2014-07-06,2.54795086180772,16.3345055123713,-13.7865546505636,1,FALSE,TRUE,FALSE,0.968621781801664,0.0313782181983358,0.798839261065865,0.201160738934135,4.21601663434953
"11525","7/5/14 00:00","Edgewater","MD","Unknown","5 minutes",-76.549962,38.9570566,5.37847722520419,2.24602240364224,6.91007196405132,2.9704868860311,3.90168630548438,6.55984056651832,29.3584750578992,2.05716396107847,3.10602506860671,0,"Summer",7,0014-07-05,14,5,2014-07-05,2.40799033917309,-1.53159473884712,3.93958507802022,0,TRUE,FALSE,FALSE,0.552291431506122,0.447708568493878,1.2847636374976,0.284763637497596,2.65613366421381
"11526","7/5/14 23:45","Virginia Beach","VA","Rectangle","60-90 seconds",-75.9774183,36.8529841,3.2852845249581,6.15072805728588,9.15733098990952,5.36369915265263,0.175720521377616,5.81449513479099,1.71039801620071,0.775624721771716,5.35794525139508,23,"Summer",7,0014-07-05,14,5,2014-07-05,-2.07841462769452,-5.87204646495142,3.7936318372569,0,FALSE,FALSE,TRUE,1.63264372139002,0.632643721390015,2.78737835957338,1.78737835957338,2.65613366421381
"11527","7/5/14 23:45","White House","TN","Sphere","One minute",-86.6513845,36.4703232,70.4788377627665,38.5318775772896,32.0047571915096,19.6232019138563,15.619972242086,16.65146505614,23.7429824221657,18.2216231074416,1.05461126451654,23,"Summer",7,0014-07-05,14,5,2014-07-05,50.8556358489102,38.4740805712569,12.3815552776533,1,TRUE,FALSE,FALSE,0.278426865946747,0.721573134053253,0.454104497285248,0.545895502714752,4.21601663434953
"11528","7/5/14 23:30","Bel Air","MD","Light","1.5 minutes",-76.3490396,39.5355063,4.60367678881283,13.0460610610717,31.0293331321981,23.1218970277022,0.18553456803882,3.00097454553847,28.2757945710253,0.17676275345675,0.342930915186378,23,"Summer",7,0014-07-05,14,5,2014-07-05,-18.5182202388894,-26.4256563433853,7.90743610449595,0,FALSE,FALSE,TRUE,5.02248487206782,4.02248487206782,6.74011981197312,5.74011981197312,2.65613366421381
"11529","7/5/14 23:30","East Patchogue","NY","Light","10 minutes",-72.9962189,40.7670427,30.333180499472,9.30161221260226,15.5425864399349,21.1897738888486,2.17087302940996,9.1727322416022,54.6528489437212,4.78588711172747,1.46333866845804,23,"Summer",7,0014-07-05,14,5,2014-07-05,9.14340661062342,14.7905940595371,-5.64718744891371,0,FALSE,TRUE,FALSE,0.698567494075256,0.301432505924744,0.512395541252438,0.487604458747561,2.65613366421381
"11530","7/5/14 23:27","Fergus Falls","MN","Light","~7 minutes",-96.0775581,46.2830152,88.6856567553975,90.5956385755916,67.3407476078626,12.6875064327109,0.751201717791317,4.97067819457324,258.421673425158,84.3868578366847,0.586894497408582,23,"Summer",7,0014-07-05,14,5,2014-07-05,75.9981503226866,21.344909147535,54.6532411751516,0,TRUE,FALSE,FALSE,0.143061537760318,0.856938462239682,0.759319489436651,0.240680510563349,2.65613366421381
"11531","7/5/14 23:25","Fallbrook","CA","Light","5 minutes",-117.2511466,33.3764196,0.79449653026443,24.7590822087185,22.5154591479356,21.6842142402474,0.721521422069194,14.2595314447005,30.374723788773,0.0515815262509472,0.710379908361548,23,"Summer",7,0014-07-05,14,5,2014-07-05,-20.889717709983,-21.7209626176712,0.831244907688202,0,FALSE,FALSE,TRUE,27.2930257266578,26.2930257266578,28.3392793930036,27.3392793930036,2.65613366421381
"11532","7/5/14 23:15","West Babylon","NY","Circle","2 minutes",-73.3542871,40.718155,57.5717745924828,5.1201984099587,11.981537194261,11.0993256783798,5.72727585509533,4.16708169822651,29.8401564372895,5.59781817876436,2.79915327396017,23,"Summer",7,0014-07-05,14,5,2014-07-05,46.472448914103,45.5902373982218,0.882211515881199,1,TRUE,FALSE,FALSE,0.192791098710184,0.807208901289816,0.208114779839103,0.791885220160897,4.21601663434953
"11533","7/5/14 23:00","Moundsview","MN","Fireball","4 minutes",-93.123753,45.0013754,13.1911250101231,8.94317403573891,16.9585412539209,6.12180481652298,5.06044869967128,5.50307745923572,2.50024868385624,20.7691624539149,13.5586133838475,23,"Summer",7,0014-07-05,14,5,2014-07-05,7.06932019360008,-3.76741624379787,10.836736437398,1,TRUE,FALSE,FALSE,0.464085118731345,0.535914881268655,1.28560234558513,0.285602345585134,4.21601663434953
"11534","7/5/14 23:00","Pueblo West","CO","Light","10-20 minutes",-104.7227546,38.3500016,8.44807865030346,20.8623319924091,48.7585284852304,41.2313596141158,12.1653742605112,49.8580436844354,43.5999335622534,42.5642574825193,50.8327866561854,23,"Summer",7,0014-07-05,14,5,2014-07-05,-32.7832809638123,-40.310449834927,7.52716887111465,0,FALSE,FALSE,TRUE,4.88056057724258,3.88056057724258,5.77155238528455,4.77155238528455,2.65613366421381
"11535","7/5/14 23:00","Bay Village","OH","Circle","20 minutes",-81.9348804335597,41.493826,70.4161834616444,11.5628865331877,18.1866826369177,48.0901330240776,2.54875574262448,5.89511033018882,12.549387244838,1.50966666009644,1.6079414944023,23,"Summer",7,0014-07-05,14,5,2014-07-05,22.3260504375668,52.2295008247267,-29.9034503871599,1,FALSE,TRUE,FALSE,0.682941486743204,0.317058513256796,0.258274188444536,0.741725811555464,4.21601663434953
"11536","7/5/14 23:00","Del Mar","CA","Disk","20 minutes",-117.2653146,32.9594891,12.6428192782726,7.32196450940789,2.65435615462298,4.28345061924362,6.84202511220171,5.24363159946408,8.29603199659405,0.106177958560424,0.530798437492318,23,"Summer",7,0014-07-05,14,5,2014-07-05,8.35936865902899,9.98846312364962,-1.62909446462064,1,FALSE,TRUE,FALSE,0.338805018482307,0.661194981517693,0.20994970316349,0.79005029683651,4.21601663434953
"11537","7/5/14 23:00","Anaheim","CA","Light","5 minutes",-117.911732,33.8347516,13.8487888730038,18.1409817827165,22.1052911468105,51.3282621313005,0.219296743977764,5.16234817070397,1.40296658674608,2.36433357790845,0.771753418122702,23,"Summer",7,0014-07-05,14,5,2014-07-05,-37.4794732582968,-8.25650227380672,-29.2229709844901,0,FALSE,FALSE,TRUE,3.7063358104446,2.7063358104446,1.59618948267033,0.596189482670329,2.65613366421381
"11538","7/5/14 22:45","Scottsdale","AZ","Fireball","4 minutes",-111.8990328,33.5092104,39.1161909738871,12.6852618562528,95.9735619720064,131.218239690143,3.22757829371061,0.895065962388319,1.64364431572387,1.48278562947673,13.3087536892483,22,"Summer",7,0014-07-05,14,5,2014-07-05,-92.1020487162559,-56.8573709981193,-35.2446777181366,1,FALSE,FALSE,TRUE,3.35457610833685,2.35457610833685,2.4535508080548,1.4535508080548,4.21601663434953
"11539","7/5/14 22:40","Philadelphia","PA","Fireball","90 seconds",-75.163789,39.952335,6.08265493951362,1.59672177183902,22.3192845679013,21.0963754180547,0.724666206689273,5.98732766315359,0.332741545379002,7.69221611962953,1.3386373369588,22,"Summer",7,0014-07-05,14,5,2014-07-05,-15.013720478541,-16.2366296283877,1.22290914984664,1,FALSE,FALSE,TRUE,3.46828410091294,2.46828410091294,3.66933268282451,2.66933268282451,4.21601663434953
"11540","7/5/14 22:30","Lockport","NY","Cylinder","4-5 minutes",-78.6903133,43.1706125,20.104255908313,21.9217408807762,21.8553339039181,23.6138070032521,1.76308935976777,67.4104854794168,28.3827235796795,22.8101234553585,111.336660158269,22,"Summer",7,0014-07-05,14,5,2014-07-05,-3.50955109493914,-1.75107799560509,-1.75847309933405,0,FALSE,FALSE,TRUE,1.1745675697198,0.1745675697198,1.08709986599808,0.087099865998076,2.65613366421381
"11542","7/5/14 22:30","Lexington","KY","Diamond","10 minutes",-84.4970393,38.0464066,40.9636868590099,9.59575868917577,10.5767565107644,188.84811822794,0.623291733823315,102.677477365514,1.4909321770062,37.3660868788533,7.12060074116846,22,"Summer",7,0014-07-05,14,5,2014-07-05,-147.88443136893,30.3869303482455,-178.271361717175,0,FALSE,TRUE,FALSE,4.61013479762999,3.61013479762999,0.258198353755798,0.741801646244202,2.65613366421381
"11543","7/5/14 22:30","East Islip","NY","Fireball","3 minutes",-73.1883301,40.7320819,46.9758312974033,10.2176093705161,12.814093412115,20.6389910314053,4.52809559171616,9.9350032521301,43.8172898974011,3.50908002026738,1.33066810503499,22,"Summer",7,0014-07-05,14,5,2014-07-05,26.336840265998,34.1617378852883,-7.82489761929031,1,FALSE,TRUE,FALSE,0.439353396446358,0.560646603553642,0.272780556686461,0.727219443313539,4.21601663434953
"11545","7/5/14 22:30","Taylor","MI","Cylinder","15 minute",-83.2696509,42.240872,33.4586330286682,7.5849834451143,18.1726631301272,25.1080596052402,7.07386016431286,14.8354111137817,11.4558540881604,1.57833197492502,19.861595333137,22,"Summer",7,0014-07-05,14,5,2014-07-05,8.35057342342798,15.285969898541,-6.93539647511302,0,FALSE,TRUE,FALSE,0.75042096261754,0.24957903738246,0.543138242215586,0.456861757784414,2.65613366421381
"11546","7/5/14 22:30","Ogilvie","MN","Flash","7-10 minutes",-93.4263416,45.8321825,75.2689140099886,33.4126575860626,13.6107337543848,11.3782637661536,32.058195109299,14.4958121430793,89.9187583667262,60.5962360934362,32.9592256558039,22,"Summer",7,0014-07-05,14,5,2014-07-05,63.890650243835,61.6581802556038,2.23246998823124,0,TRUE,FALSE,FALSE,0.151168167042288,0.848831832957712,0.180828087310767,0.819171912689233,2.65613366421381
"11547","7/5/14 22:25","Norwalk","OH","Unknown","20 seconds",-82.6157331,41.2425531,46.0790876800635,15.7087351837823,35.5660409740015,28.3347783506651,2.14350174083662,15.4508958242681,66.9100248743117,17.2884213079918,0.0772914034736581,22,"Summer",7,0014-07-05,14,5,2014-07-05,17.7443093293983,10.5130467060619,7.23126262333643,0,TRUE,FALSE,FALSE,0.614916218554484,0.385083781445516,0.771847767927695,0.228152232072305,2.65613366421381
"11548","7/5/14 22:20","Brooklyn Park","MN","Light","2 minutes",-93.3443585,45.1004807,24.5399298495583,11.6269409402266,4.25374833170426,15.0413979268145,6.89566563436207,12.4296248689339,9.44283453038146,24.5060775070661,19.0135919253641,22,"Summer",7,0014-07-05,14,5,2014-07-05,9.49853192274378,20.286181517854,-10.7876495951102,0,FALSE,TRUE,FALSE,0.612935652995978,0.387064347004022,0.173339873332231,0.826660126667769,2.65613366421381
"11550","7/5/14 22:15","Pottstown","PA","Fireball","1minute",-75.6496302,40.2453741,41.3137809718405,21.1733213910504,30.9901138749593,13.5242843794183,2.27687605700411,6.11401508920646,42.611261086214,2.95479516999671,21.4785379648209,22,"Summer",7,0014-07-05,14,5,2014-07-05,27.7894965924222,10.3236670968812,17.465829495541,1,TRUE,FALSE,FALSE,0.327355281005059,0.672644718994941,0.750115655017926,0.249884344982074,4.21601663434953
"11551","7/5/14 22:15","Suwanee","GA","Disk","30 seconds",-84.0712997,34.0514898,42.1326102086217,12.939273534628,12.9319371833562,72.5328903753687,9.37551336319293,18.7945254618157,36.2433185734344,1.81451720921411,12.8411238129185,22,"Summer",7,0014-07-05,14,5,2014-07-05,-30.400280166747,29.2006730252654,-59.6009531920124,1,FALSE,TRUE,FALSE,1.72153802046013,0.721538020460127,0.306934156685834,0.693065843314166,4.21601663434953
"11553","7/5/14 22:15","Harleysville","PA","Cylinder","2 minutes",-75.3868192189271,40.279002,20.2273427463095,18.8304175498574,17.3516796650845,35.7204097224326,8.3132138023438,5.21722219274974,28.0255116162239,7.80072518594088,15.5812461446186,22,"Summer",7,0014-07-05,14,5,2014-07-05,-15.4930669761231,2.87566308122495,-18.368730057348,0,FALSE,TRUE,FALSE,1.76594672718194,0.765946727181941,0.857832879123501,0.142167120876499,2.65613366421381
"11554","7/5/14 22:13","Elk Grove Village","IL","Circle","29 minutes",-87.9706457,42.0041236,14.3982655462003,6.13421618051278,7.22928604434236,23.4796985567408,3.73963104024693,5.91046505664736,16.5533512111124,1.35091299071923,3.80516365557929,22,"Summer",7,0014-07-05,14,5,2014-07-05,-9.0814330105405,7.16897950185792,-16.2504125123984,1,FALSE,TRUE,FALSE,1.63073104058267,0.63073104058267,0.502094229415721,0.497905770584278,4.21601663434953
"11555","7/5/14 22:05","Seneca","MO","Oval","3 minutes",-94.6110574,36.8414565,20.4661770883208,35.9344216475332,28.6168802067312,115.497463386051,26.2883132088409,72.6852787953576,225.159914528442,20.7006162121462,63.2732231334225,22,"Summer",7,0014-07-05,14,5,2014-07-05,-95.0312862977302,-8.15070311841038,-86.8805831793198,1,FALSE,FALSE,TRUE,5.64333352963904,4.64333352963904,1.3982523498764,0.398252349876404,4.21601663434953
"11556","7/5/14 22:05","Harrington","WA","Light","8-10 seconds",-118.2544187,47.4809872,44.3164400758499,47.3390392379181,82.6130569422595,35.9634953444541,21.2961886933387,62.9085838889522,63.5564755432421,63.247548751209,65.9287066998099,22,"Summer",7,0014-07-05,14,5,2014-07-05,8.35294473139584,-38.2966168664096,46.6495615978055,0,TRUE,FALSE,FALSE,0.811515890782307,0.188484109217693,1.86416275316481,0.864162753164806,2.65613366421381
"11558","7/5/14 22:00","Lanett","AL","Fireball","3 minutes",-85.1904971,32.8687391,49.8182429740246,19.0732535895744,19.0817580143289,62.6795004304833,2.01363940616113,40.5732871766316,113.171250014749,0.358041108874831,1.22125761533441,22,"Summer",7,0014-07-05,14,5,2014-07-05,-12.8612574564586,30.7364849596958,-43.5977424161544,1,FALSE,TRUE,FALSE,1.25816361012901,0.258163610129015,0.383027519141495,0.616972480858505,4.21601663434953
